,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
442,2.8918206691741943,0.0,0.3020455837249756,0.0,75,8,50,"{'max_features': 75, 'min_samples_leaf': 8, 'n_estimators': 50}",-0.05653741651734262,-0.05653741651734262,0.0,354
443,3.014873504638672,0.0,0.28768444061279297,0.0,75,8,75,"{'max_features': 75, 'min_samples_leaf': 8, 'n_estimators': 75}",-0.05675966437562967,-0.05675966437562967,0.0,422
444,3.734830617904663,0.0,0.2794818878173828,0.0,75,8,100,"{'max_features': 75, 'min_samples_leaf': 8, 'n_estimators': 100}",-0.05655182127957178,-0.05655182127957178,0.0,359
445,3.1570522785186768,0.0,0.1986095905303955,0.0,75,8,125,"{'max_features': 75, 'min_samples_leaf': 8, 'n_estimators': 125}",-0.056652257024107366,-0.056652257024107366,0.0,387
446,4.249300003051758,0.0,0.5607280731201172,0.0,75,8,150,"{'max_features': 75, 'min_samples_leaf': 8, 'n_estimators': 150}",-0.056686315774742514,-0.056686315774742514,0.0,402
447,5.264474630355835,0.0,0.668790340423584,0.0,75,8,200,"{'max_features': 75, 'min_samples_leaf': 8, 'n_estimators': 200}",-0.05660421778997677,-0.05660421778997677,0.0,373
448,7.505359649658203,0.0,0.46538543701171875,0.0,75,8,300,"{'max_features': 75, 'min_samples_leaf': 8, 'n_estimators': 300}",-0.05674341867788287,-0.05674341867788287,0.0,419
449,9.068891763687134,0.0,0.33025407791137695,0.0,75,8,400,"{'max_features': 75, 'min_samples_leaf': 8, 'n_estimators': 400}",-0.056620910270774566,-0.056620910270774566,0.0,377
450,3.124943494796753,0.0,0.44690823554992676,0.0,75,9,25,"{'max_features': 75, 'min_samples_leaf': 9, 'n_estimators': 25}",-0.05688339718349687,-0.05688339718349687,0.0,445
451,2.4445691108703613,0.0,0.3480684757232666,0.0,75,9,50,"{'max_features': 75, 'min_samples_leaf': 9, 'n_estimators': 50}",-0.0565580647973777,-0.0565580647973777,0.0,360
452,2.8740289211273193,0.0,0.2109825611114502,0.0,75,9,75,"{'max_features': 75, 'min_samples_leaf': 9, 'n_estimators': 75}",-0.05654745436289878,-0.05654745436289878,0.0,358
453,2.576921224594116,0.0,0.1946108341217041,0.0,75,9,100,"{'max_features': 75, 'min_samples_leaf': 9, 'n_estimators': 100}",-0.05670779933910751,-0.05670779933910751,0.0,412
454,2.959476947784424,0.0,0.44049692153930664,0.0,75,9,125,"{'max_features': 75, 'min_samples_leaf': 9, 'n_estimators': 125}",-0.05657571325505979,-0.05657571325505979,0.0,366
455,4.152719020843506,0.0,0.4395618438720703,0.0,75,9,150,"{'max_features': 75, 'min_samples_leaf': 9, 'n_estimators': 150}",-0.05689255560820965,-0.05689255560820965,0.0,448
456,5.41452693939209,0.0,0.4342360496520996,0.0,75,9,200,"{'max_features': 75, 'min_samples_leaf': 9, 'n_estimators': 200}",-0.05667769354099545,-0.05667769354099545,0.0,398
457,7.471363306045532,0.0,0.3995547294616699,0.0,75,9,300,"{'max_features': 75, 'min_samples_leaf': 9, 'n_estimators': 300}",-0.05662469398486889,-0.05662469398486889,0.0,380
458,8.799912691116333,0.0,0.5600743293762207,0.0,75,9,400,"{'max_features': 75, 'min_samples_leaf': 9, 'n_estimators': 400}",-0.05653191845911212,-0.05653191845911212,0.0,351
459,2.5865626335144043,0.0,0.429424524307251,0.0,75,10,25,"{'max_features': 75, 'min_samples_leaf': 10, 'n_estimators': 25}",-0.05663130466389115,-0.05663130466389115,0.0,381
460,3.0868523120880127,0.0,0.38779449462890625,0.0,75,10,50,"{'max_features': 75, 'min_samples_leaf': 10, 'n_estimators': 50}",-0.05680555414997554,-0.05680555414997554,0.0,428
461,2.735297918319702,0.0,0.29977965354919434,0.0,75,10,75,"{'max_features': 75, 'min_samples_leaf': 10, 'n_estimators': 75}",-0.056503115237577686,-0.056503115237577686,0.0,342
462,3.1064913272857666,0.0,0.4833950996398926,0.0,75,10,100,"{'max_features': 75, 'min_samples_leaf': 10, 'n_estimators': 100}",-0.056592347219169274,-0.056592347219169274,0.0,370
463,3.4507086277008057,0.0,0.47019362449645996,0.0,75,10,125,"{'max_features': 75, 'min_samples_leaf': 10, 'n_estimators': 125}",-0.056364090940881094,-0.056364090940881094,0.0,325
464,3.8720130920410156,0.0,0.4701578617095947,0.0,75,10,150,"{'max_features': 75, 'min_samples_leaf': 10, 'n_estimators': 150}",-0.05667871813345439,-0.05667871813345439,0.0,399
465,4.759660243988037,0.0,0.4344775676727295,0.0,75,10,200,"{'max_features': 75, 'min_samples_leaf': 10, 'n_estimators': 200}",-0.056724922427445,-0.056724922427445,0.0,414
