,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
1396,38.77532482147217,0.0,0.13599276542663574,0.0,0.1505,6,100,700,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 100, 'n_estimators': 700}",-0.039544656983588805,-0.039544656983588805,0.0,1242
1397,41.15883994102478,0.0,0.13733530044555664,0.0,0.1505,6,100,800,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 100, 'n_estimators': 800}",-0.039524220133772194,-0.039524220133772194,0.0,1229
1398,46.199044942855835,0.0,0.14379334449768066,0.0,0.1505,6,100,900,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 100, 'n_estimators': 900}",-0.040157502892008805,-0.040157502892008805,0.0,1747
1399,55.78068542480469,0.0,0.16098856925964355,0.0,0.1505,6,100,1000,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 100, 'n_estimators': 1000}",-0.03981472450523991,-0.03981472450523991,0.0,1489
1400,43.689677715301514,0.0,0.12679219245910645,0.0,0.1505,6,150,600,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 150, 'n_estimators': 600}",-0.038606325645662014,-0.038606325645662014,0.0,525
1401,54.8778932094574,0.0,0.14153409004211426,0.0,0.1505,6,150,700,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 150, 'n_estimators': 700}",-0.03907928990944534,-0.03907928990944534,0.0,850
1402,57.70804476737976,0.0,0.1381664276123047,0.0,0.1505,6,150,800,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 150, 'n_estimators': 800}",-0.040143077927519207,-0.040143077927519207,0.0,1734
1403,64.87262797355652,0.0,0.14347267150878906,0.0,0.1505,6,150,900,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 150, 'n_estimators': 900}",-0.040348991114701305,-0.040348991114701305,0.0,1878
1404,72.14554929733276,0.0,0.15610480308532715,0.0,0.1505,6,150,1000,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 150, 'n_estimators': 1000}",-0.03996119220572454,-0.03996119220572454,0.0,1602
1405,55.55922031402588,0.0,0.12499547004699707,0.0,0.1505,6,200,600,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 200, 'n_estimators': 600}",-0.03937549630342326,-0.03937549630342326,0.0,1103
1406,70.1388750076294,0.0,0.14119887351989746,0.0,0.1505,6,200,700,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 200, 'n_estimators': 700}",-0.03974740613272869,-0.03974740613272869,0.0,1439
1407,73.76603102684021,0.0,0.13977646827697754,0.0,0.1505,6,200,800,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 200, 'n_estimators': 800}",-0.03990680052291763,-0.03990680052291763,0.0,1560
1408,83.24102139472961,0.0,0.14444518089294434,0.0,0.1505,6,200,900,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 200, 'n_estimators': 900}",-0.03961839708123982,-0.03961839708123982,0.0,1325
1409,92.75230598449707,0.0,0.15154814720153809,0.0,0.1505,6,200,1000,"{'learning_rate': 0.1505, 'max_depth': 6, 'max_features': 200, 'n_estimators': 1000}",-0.039756669768454544,-0.039756669768454544,0.0,1444
1410,8.507985591888428,0.0,0.13010358810424805,0.0,0.1505,7,10,600,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 10, 'n_estimators': 600}",-0.03900421188010855,-0.03900421188010855,0.0,781
1411,10.484067440032959,0.0,0.14445805549621582,0.0,0.1505,7,10,700,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 10, 'n_estimators': 700}",-0.03919414946387159,-0.03919414946387159,0.0,944
1412,11.015785217285156,0.0,0.14473557472229004,0.0,0.1505,7,10,800,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 10, 'n_estimators': 800}",-0.040012711370931,-0.040012711370931,0.0,1643
1413,12.43703007698059,0.0,0.155256986618042,0.0,0.1505,7,10,900,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 10, 'n_estimators': 900}",-0.040763791198767184,-0.040763791198767184,0.0,2090
1414,13.470325708389282,0.0,0.15961265563964844,0.0,0.1505,7,10,1000,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 10, 'n_estimators': 1000}",-0.03998138281133723,-0.03998138281133723,0.0,1617
1415,14.257238864898682,0.0,0.1373441219329834,0.0,0.1505,7,25,600,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 25, 'n_estimators': 600}",-0.03937425392330039,-0.03937425392330039,0.0,1102
1416,15.349242448806763,0.0,0.13877105712890625,0.0,0.1505,7,25,700,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 25, 'n_estimators': 700}",-0.03945259881559648,-0.03945259881559648,0.0,1178
1417,17.452832460403442,0.0,0.14578747749328613,0.0,0.1505,7,25,800,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 25, 'n_estimators': 800}",-0.039386537227257754,-0.039386537227257754,0.0,1112
1418,19.475187063217163,0.0,0.15613484382629395,0.0,0.1505,7,25,900,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 25, 'n_estimators': 900}",-0.039306937241569036,-0.039306937241569036,0.0,1039
1419,21.713135242462158,0.0,0.16452860832214355,0.0,0.1505,7,25,1000,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 25, 'n_estimators': 1000}",-0.03990300924164348,-0.03990300924164348,0.0,1557
1420,20.916433095932007,0.0,0.12962937355041504,0.0,0.1505,7,50,600,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 50, 'n_estimators': 600}",-0.03926159704493866,-0.03926159704493866,0.0,999
1421,26.491090536117554,0.0,0.14823341369628906,0.0,0.1505,7,50,700,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 50, 'n_estimators': 700}",-0.03963035404765774,-0.03963035404765774,0.0,1331
1422,30.002552270889282,0.0,0.15251827239990234,0.0,0.1505,7,50,800,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 50, 'n_estimators': 800}",-0.03929310500266876,-0.03929310500266876,0.0,1025
1423,33.43789982795715,0.0,0.16091275215148926,0.0,0.1505,7,50,900,"{'learning_rate': 0.1505, 'max_depth': 7, 'max_features': 50, 'n_estimators': 900}",-0.039918302271105245,-0.039918302271105245,0.0,1569
