,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
99,16.76929998397827,0.0,0.215040922164917,0.0,0.001,5,25,1000,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 25, 'n_estimators': 1000}",-0.06392327202783514,-0.06392327202783514,0.0,2600
100,16.06756353378296,0.0,0.18265199661254883,0.0,0.001,5,50,600,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 50, 'n_estimators': 600}",-0.06496423322579177,-0.06496423322579177,0.0,2622
101,18.64732050895691,0.0,0.19639325141906738,0.0,0.001,5,50,700,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 50, 'n_estimators': 700}",-0.06421816848885603,-0.06421816848885603,0.0,2605
102,19.24638056755066,0.0,0.1797471046447754,0.0,0.001,5,50,800,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 50, 'n_estimators': 800}",-0.06325210068969495,-0.06325210068969495,0.0,2582
103,21.481168031692505,0.0,0.18424654006958008,0.0,0.001,5,50,900,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 50, 'n_estimators': 900}",-0.0628215238093453,-0.0628215238093453,0.0,2571
104,26.195971250534058,0.0,0.2351055145263672,0.0,0.001,5,50,1000,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 50, 'n_estimators': 1000}",-0.062300126658576205,-0.062300126658576205,0.0,2554
105,21.80612015724182,0.0,0.18720507621765137,0.0,0.001,5,75,600,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 75, 'n_estimators': 600}",-0.06427049763155226,-0.06427049763155226,0.0,2606
106,25.199167728424072,0.0,0.20014548301696777,0.0,0.001,5,75,700,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 75, 'n_estimators': 700}",-0.06350863760457541,-0.06350863760457541,0.0,2589
107,28.44500231742859,0.0,0.2128889560699463,0.0,0.001,5,75,800,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 75, 'n_estimators': 800}",-0.06283286756463073,-0.06283286756463073,0.0,2572
108,32.18237614631653,0.0,0.22584247589111328,0.0,0.001,5,75,900,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 75, 'n_estimators': 900}",-0.06214014097457739,-0.06214014097457739,0.0,2550
109,35.5836181640625,0.0,0.22884893417358398,0.0,0.001,5,75,1000,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 75, 'n_estimators': 1000}",-0.06159897437143891,-0.06159897437143891,0.0,2535
110,32.187917947769165,0.0,0.1851506233215332,0.0,0.001,5,125,600,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 125, 'n_estimators': 600}",-0.06402134575256663,-0.06402134575256663,0.0,2601
111,37.14506411552429,0.0,0.20287084579467773,0.0,0.001,5,125,700,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 125, 'n_estimators': 700}",-0.06316465516588171,-0.06316465516588171,0.0,2579
112,42.68374752998352,0.0,0.2067418098449707,0.0,0.001,5,125,800,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 125, 'n_estimators': 800}",-0.06250988538348853,-0.06250988538348853,0.0,2560
113,47.60101509094238,0.0,0.22712922096252441,0.0,0.001,5,125,900,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 125, 'n_estimators': 900}",-0.061908057781334846,-0.061908057781334846,0.0,2546
114,53.01440382003784,0.0,0.24085021018981934,0.0,0.001,5,125,1000,"{'learning_rate': 0.001, 'max_depth': 5, 'max_features': 125, 'n_estimators': 1000}",-0.06138748999208543,-0.06138748999208543,0.0,2532
