,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,41.81854238510132,1.5767331399348836,0.3056341648101807,0.011466454639150588,0.001,2,400,700,"{'learning_rate': 0.001, 'max_depth': 2, 'max_features': 400, 'n_estimators': 700}",-0.07461091625764961,-0.05867440864001146,-0.05620501516002536,-0.06057805434760737,-0.056502754372621616,-0.06131422975558307,0.006834718001967139,3182
17,47.59778637886048,1.7564129064153573,0.3171541213989258,0.02071305913866862,0.001,2,400,800,"{'learning_rate': 0.001, 'max_depth': 2, 'max_features': 400, 'n_estimators': 800}",-0.07342450241804534,-0.057524137347442765,-0.05521601937700291,-0.060498893101910485,-0.0557995030154167,-0.06049261105196364,0.006721805897966529,3172
18,55.02616047859192,0.29820788377658347,0.3369876861572266,0.021990165559910162,0.001,2,400,900,"{'learning_rate': 0.001, 'max_depth': 2, 'max_features': 400, 'n_estimators': 900}",-0.0723934431197221,-0.05656416128817696,-0.05438005517424903,-0.0604576426134157,-0.055222092367456975,-0.059803478912604145,0.00663070034427291,3162
19,59.27231421470642,2.1793934212587733,0.3409415721893311,0.019900176100119342,0.001,2,400,1000,"{'learning_rate': 0.001, 'max_depth': 2, 'max_features': 400, 'n_estimators': 1000}",-0.07149182837136439,-0.0557408477214633,-0.05368238991004423,-0.06050610228183197,-0.054717344813769046,-0.05922770261969459,0.0065619366625337995,3152
20,16.399283599853515,0.6593403321118286,0.3520371437072754,0.03155848641480349,0.001,3,100,600,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 100, 'n_estimators': 600}",-0.07818516944102738,-0.06200935511545291,-0.05977741212460079,-0.06087685375157096,-0.05831301516577664,-0.06383236111968574,0.007279660328824371,3196
21,19.598028326034544,0.13678018134475453,0.4005805492401123,0.014810021671073871,0.001,3,100,700,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 100, 'n_estimators': 700}",-0.07667536971218242,-0.06068827708381064,-0.05823506826000555,-0.06065960822538989,-0.0571745497704437,-0.06268657461036645,0.007127222470981009,3192
22,21.556710243225098,0.852901251008906,0.39013090133666994,0.029137949151642327,0.001,3,100,800,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 100, 'n_estimators': 800}",-0.07528336165610351,-0.05924524250843825,-0.05691533688525318,-0.06030992708565175,-0.05637119651725644,-0.061625012930540624,0.006981788929872837,3185
23,24.588125133514403,0.8545654271883637,0.4346326351165771,0.040804821866888684,0.001,3,100,900,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 100, 'n_estimators': 900}",-0.07401449622286971,-0.058324428332690234,-0.055901735206895904,-0.06009785184150928,-0.05557308845226035,-0.060782320011245096,0.006819918136487298,3175
24,26.694514417648314,1.0410461953828232,0.4356565475463867,0.05733724331139534,0.001,3,100,1000,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 100, 'n_estimators': 1000}",-0.07277803607675973,-0.056971534816989175,-0.054850986181701734,-0.05999004572668571,-0.05491242608679835,-0.05990060577778693,0.006705166097830968,3166
25,29.922741508483888,0.7827453532835459,0.35042757987976075,0.02387751592374108,0.001,3,200,600,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 200, 'n_estimators': 600}",-0.07580017987977217,-0.05989683863355536,-0.0571958612436949,-0.06046506836285791,-0.056981348956589295,-0.06206785941529393,0.007006680391772034,3188
26,33.65059871673584,1.235432183595747,0.3754448413848877,0.03323761112192196,0.001,3,200,700,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 200, 'n_estimators': 700}",-0.07401572762877379,-0.05828799454697996,-0.0557559382876779,-0.06022679473686595,-0.055928834866082106,-0.06084305801327594,0.006789046041745431,3178
27,37.85886459350586,1.9041972010296713,0.3797430992126465,0.03547392776824785,0.001,3,200,800,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 200, 'n_estimators': 800}",-0.07273647267069974,-0.05693685796823571,-0.05469504149152776,-0.06006203809155778,-0.05513841696059079,-0.05991376543652235,0.006683484365943247,3167
28,42.960917711257935,1.5143610696070586,0.4083250999450684,0.030491513989473782,0.001,3,200,900,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 200, 'n_estimators': 900}",-0.07141185585978836,-0.05566738142412749,-0.053632474337754664,-0.05997790685057197,-0.0544380774169136,-0.059025539177831224,0.006568637947180879,3151
29,47.691197061538695,1.7745378125726654,0.43053722381591797,0.04610549743041671,0.001,3,200,1000,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 200, 'n_estimators': 1000}",-0.07034108118446702,-0.05464595928151816,-0.05272303866779629,-0.0599469627626363,-0.053770865766455685,-0.058285581532574696,0.00652175821615772,3134
30,39.51528387069702,1.5989749015855081,0.33594069480895994,0.025342706498839733,0.001,3,300,600,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 300, 'n_estimators': 600}",-0.07501293413361244,-0.05902035584111833,-0.05650831909988757,-0.06045246925540266,-0.056640791808793466,-0.061526974027762894,0.006904643208422403,3184
31,47.079627227783206,1.7536433921084158,0.3537919044494629,0.028696703937836316,0.001,3,300,700,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 300, 'n_estimators': 700}",-0.07334947906555689,-0.05750224659710476,-0.05522475707435789,-0.06024917099970741,-0.055677994718710724,-0.06040072969108754,0.0067110238085452125,3171
32,53.28621211051941,1.8005514606428124,0.37909555435180664,0.033898069897273744,0.001,3,300,800,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 300, 'n_estimators': 800}",-0.07197984322580364,-0.05626805731482112,-0.05410110225996646,-0.06018031747090553,-0.054855253085398015,-0.05947691467137896,0.006593540450595473,3156
33,58.85659666061402,2.518832792365165,0.3903936862945557,0.04454045614599318,0.001,3,300,900,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 300, 'n_estimators': 900}",-0.0708577412672498,-0.055195536370859756,-0.05315411059945651,-0.0601004882234178,-0.05417555679940243,-0.05869668665207726,0.006531167214830888,3145
34,66.67874188423157,1.4920991664251788,0.41852989196777346,0.03402584517396084,0.001,3,300,1000,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 300, 'n_estimators': 1000}",-0.0697338477987165,-0.05428082578134358,-0.052339044705376744,-0.06009571931981286,-0.053550325079666866,-0.05799995253698331,0.006445983280038827,3126
35,51.221893548965454,2.2535009333253657,0.3288419723510742,0.019242228306532747,0.001,3,400,600,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 400, 'n_estimators': 600}",-0.07485522645572132,-0.05883455013832607,-0.05637397024080225,-0.06049374462813071,-0.05658871292198435,-0.061429240876992953,0.006882603200963031,3183
36,58.086510515213014,2.385039274098945,0.342223072052002,0.020794800756611453,0.001,3,400,700,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 400, 'n_estimators': 700}",-0.07330705202928987,-0.057437630074678406,-0.05508199861086809,-0.06035155676539183,-0.05565266331770068,-0.06036618015958578,0.006725809986166877,3170
37,67.4298713684082,2.2987088863342167,0.3691718578338623,0.031087123186281897,0.001,3,400,800,"{'learning_rate': 0.001, 'max_depth': 3, 'max_features': 400, 'n_estimators': 800}",-0.07188144433606472,-0.05616716062785565,-0.053983939779437676,-0.06025097068308739,-0.05483803433585479,-0.05942430995246004,0.00658944820737666,3155
